customer_id,churn_probability,actual_churn,risk_decile
1265-XTECC,0.1589,Yes,5
4430-YHXGG,0.1589,No,5
6207-WIOLX,0.1587,Yes,5
1840-BIUOG,0.1587,No,5
0292-WEGCH,0.1585,No,5
9139-WQQDY,0.1584,Yes,5
6668-CNMFP,0.1584,No,5
8624-GIOUT,0.1581,Yes,5
5366-OBVMR,0.1581,No,5
8735-DCXNF,0.1581,No,5
5686-CMAWK,0.1579,No,5
1410-RSCMR,0.1579,No,5
4291-HYEBC,0.1578,No,5
5447-WZAFP,0.1574,No,5
2674-MLXMN,0.1572,No,5
3016-KSVCP,0.1572,No,5
6890-PFRQX,0.1572,No,5
0031-PVLZI,0.1571,Yes,5
1347-KTTTA,0.157,No,5
3313-QKNKB,0.1569,Yes,5
5067-DGXLL,0.1569,No,5
1573-LGXBA,0.1568,No,5
0208-BPQEJ,0.1565,No,5
7824-PANSQ,0.1563,No,5
6726-WEXXK,0.156,No,5
1163-ONYEY,0.1559,No,5
3391-JSQEW,0.1556,No,5
1921-KYSAY,0.1555,No,5
7989-AWGEH,0.1554,No,5
2338-BQEZT,0.1552,No,5
2446-ZKVAF,0.1552,No,5
7919-ZODZZ,0.1552,No,5
6305-YLBMM,0.1551,Yes,5
8008-ESFLK,0.1548,No,5
9314-QDMDW,0.1547,No,5
5760-WRAHC,0.1547,No,5
4187-CINZD,0.1546,Yes,5
8071-SBTRN,0.1545,No,5
3807-BPOMJ,0.1545,No,5
7519-JTWQH,0.1544,No,5
7909-FIOIY,0.1543,No,5
8746-OQQRW,0.1541,No,5
3977-QCRSL,0.1541,No,5
6344-SFJVH,0.154,No,5
2056-EVGZL,0.1539,No,5
8812-ZRHFP,0.1538,No,5
3606-SBKRY,0.1536,No,5
3640-JQGJG,0.1535,No,5
7251-XFOIL,0.1535,No,5
2320-YKQBO,0.1534,No,5
2794-XIMMO,0.1533,Yes,5
5590-ZSKRV,0.1533,No,5
0516-OOHAR,0.1532,No,5
4939-KYYPY,0.1532,No,5
4987-GQWPO,0.1531,No,5
5949-HGVJL,0.1531,No,5
5795-KTGUD,0.153,No,5
1114-CENIM,0.153,Yes,5
2284-VFLKH,0.1529,No,5
7808-DVWEP,0.1529,No,5
6993-YGFJV,0.1528,No,5
0864-FVJNJ,0.1528,No,5
4851-BQDNX,0.1527,No,5
6839-ITVZJ,0.1527,Yes,5
2957-JIRMN,0.1526,No,5
6082-GLJIX,0.1526,No,5
3407-QGWLG,0.1524,No,5
7976-CICYS,0.1523,No,5
5206-HPJKM,0.1522,No,5
6231-WFGFH,0.152,No,5
1131-SUEKT,0.152,No,5
4397-FRLTA,0.1519,No,5
8003-EWNDZ,0.1519,No,5
6749-UTDVX,0.1518,No,5
0442-ZXKVS,0.1512,No,5
0440-QEXBZ,0.1512,No,5
6035-BXTTY,0.1511,No,5
4816-OKWNX,0.1511,No,5
8809-RIHDD,0.1511,Yes,5
2233-FAGXV,0.151,No,5
7078-NVFAM,0.1509,No,5
5375-XLDOF,0.1508,No,5
9700-ZCLOT,0.1508,No,5
0188-GWFLE,0.1508,No,5
7219-TLZHO,0.1508,No,5
4929-ROART,0.1507,No,5
7607-QKKTJ,0.1507,No,5
3307-TLCUD,0.1506,No,5
5382-TEMLV,0.1505,No,5
8409-WQJUX,0.1505,No,5
5766-XQXMQ,0.1504,Yes,5
6873-UDNLD,0.1503,No,5
1492-QGCLU,0.1503,No,5
6968-MHOMU,0.1502,No,5
2250-IVBWA,0.1498,No,5
1360-XFJMR,0.1497,No,5
7663-CUXZB,0.1497,No,5
3642-GKTCT,0.1497,No,5
1134-YWTYF,0.1496,No,5
8150-QUDFX,0.1496,No,5
6776-TLWOI,0.1496,Yes,5
7361-YPXFS,0.1493,No,5
8894-JVDCV,0.1492,No,5
2782-JEEBU,0.1492,No,5
6322-PJJDJ,0.1491,No,5
4710-NKCAW,0.1489,No,5
1386-ZIKUV,0.1488,No,5
9025-ZRPVR,0.1488,Yes,5
7929-SKFGK,0.1487,No,5
9069-LGEUL,0.1485,No,5
8565-HBFNN,0.1484,No,5
3521-MNKLV,0.1479,No,5
3920-HIHMQ,0.1479,No,5
7516-GMHUV,0.1476,No,5
8292-TYSPY,0.1474,Yes,5
5473-KHBPS,0.1473,No,5
6865-JZNKO,0.1469,No,5
7663-ZTEGJ,0.1469,No,5
4083-BFNYK,0.1468,No,5
8401-EMUWF,0.1465,No,5
8652-YHIYU,0.1464,No,5
0816-TSPHQ,0.1463,No,5
6394-HHHZM,0.1463,No,5
9060-HJJRW,0.1462,No,5
3259-FDWOY,0.1462,Yes,5
4558-CGYCZ,0.1461,No,5
8905-IAZPF,0.146,No,5
1629-DQQVB,0.146,No,5
1385-TQOZW,0.146,No,5
8053-WWDRO,0.1459,Yes,5
7727-SHVZV,0.1459,No,5
2882-DDZPG,0.1459,No,5
2324-EFHVG,0.1456,No,5
5193-QLVZB,0.1456,No,5
1095-WGNGG,0.1456,No,5
0820-FNRNX,0.1454,No,5
7088-FBAWU,0.1453,No,5
0308-IVGOK,0.1451,No,5
4184-VODJZ,0.145,No,5
2223-KAGMX,0.1448,Yes,5
9107-UKCKY,0.1445,No,5
3402-XRIUO,0.1445,No,5
1282-IHQAC,0.1444,No,5
3675-EQOZA,0.1444,No,5
0699-NDKJM,0.1439,No,5
1125-SNVCK,0.1438,No,5
8663-UPDGF,0.1438,No,5
5996-NRVXR,0.1437,No,5
0098-BOWSO,0.1437,No,5
8474-UMLNT,0.1436,No,5
3948-FVVRP,0.1435,No,5
7629-WIXZF,0.1434,No,5
9114-AAFQH,0.143,No,5
1371-WEPDS,0.1426,No,5
4450-MDZFX,0.1425,No,5
1428-IEDPR,0.1425,No,5
6202-DYYFX,0.1425,No,5
8627-EHGIP,0.1423,Yes,5
2410-CIYFZ,0.1422,No,5
6408-OTUBZ,0.1422,No,5
1755-RMCXH,0.1422,No,5
7764-BDPEE,0.1422,No,5
7923-IYJWY,0.1422,No,5
0895-LMRSF,0.1421,No,5
1104-FEJAM,0.142,No,5
3703-TTEPD,0.142,No,5
0096-FCPUF,0.142,No,5
9114-VEPUF,0.142,No,5
6103-LIANB,0.1419,No,5
5307-UVGNB,0.1419,No,5
8041-TMEID,0.1418,No,5
9909-DFRJA,0.1418,No,5
0036-IHMOT,0.1418,No,5
3981-QSVQI,0.1417,No,5
2294-DMMUS,0.1414,No,5
6214-EDAKZ,0.1413,Yes,5
1447-PJGGA,0.141,Yes,5
3097-IDVPU,0.141,No,5
4700-UBQMV,0.141,No,5
2530-FMFXO,0.1408,No,5
9578-FOMUK,0.1407,No,5
7622-NXQZR,0.1405,No,5
3863-QSTYI,0.1405,No,5
8082-GHXOP,0.1404,No,5
6583-SZVGP,0.1404,No,5
1060-ENTOF,0.1403,No,5
4806-DXQCE,0.1403,No,5
3363-EWLGO,0.1403,No,5
7740-BTPUX,0.1402,No,5
5448-VWNAM,0.1402,No,5
6794-HKIAJ,0.1402,No,5
6035-RIIOM,0.1401,No,5
4627-MIHJH,0.1401,No,5
1376-HHBDV,0.1401,No,5
7013-PSXHK,0.1399,No,5
4023-RTIQM,0.1395,No,5
9839-ETQOE,0.1395,No,5
0565-JUPYD,0.1395,No,5
7879-CGSFV,0.1393,No,5
2959-EEXWB,0.1392,No,5
2805-EDJPQ,0.1392,No,5
9256-JTBNZ,0.139,No,5
2791-SFVEW,0.139,No,5
7845-URHJN,0.139,Yes,5
4418-LZMSV,0.1389,No,5
5995-OIGLP,0.1389,Yes,5
8996-ZROXE,0.1388,No,5
3470-BTGQO,0.1388,No,5
2843-CQMEG,0.1388,No,5
8400-WZICQ,0.1386,No,5
6475-VHUIZ,0.1386,No,5
8627-ZYGSZ,0.1386,No,5
5756-JYOJT,0.1386,No,5
5577-OTWWW,0.1386,Yes,5
4869-EPIUS,0.1385,No,5
5018-HEKFO,0.1384,No,5
0186-CAERR,0.1383,No,5
1336-EZFZY,0.1383,No,5
1543-LLLFT,0.1383,No,5
8402-EIVQS,0.1383,No,5
1442-OKRJE,0.1382,No,5
9426-SXNHE,0.1378,No,5
2165-VOEGB,0.1377,Yes,5
7777-UNYHB,0.1376,No,5
6994-ORCWG,0.1375,No,5
8417-GSODA,0.1374,No,5
4237-CLSMM,0.1373,No,5
0723-VSOBE,0.1373,No,5
2486-WYVVE,0.1373,No,5
7402-PWYJJ,0.1373,No,5
0002-ORFBO,0.1372,No,5
3070-BDOQC,0.1371,No,5
5223-UZAVK,0.137,No,5
0114-RSRRW,0.1369,No,5
1304-SEGFY,0.1368,No,5
4765-OXPPD,0.1367,Yes,5
5144-PQCDZ,0.1365,No,5
4819-HJPIW,0.1364,No,5
6308-CQRBU,0.1363,No,5
7123-WQUHX,0.1363,No,5
6383-ZTSIW,0.1361,No,5
1518-OMDIK,0.1361,No,5
5025-GOOKI,0.1358,No,5
6196-HBOBZ,0.1357,No,5
5294-IMHHT,0.1356,No,5
6075-QMNRR,0.1356,No,5
5151-HQRDG,0.1355,No,5
0201-MIBOL,0.1353,No,5
3714-XPXBW,0.1352,No,5
4119-ZYPZY,0.1352,No,5
4310-KEDTB,0.1351,No,5
0584-BJQGZ,0.135,No,5
7572-KPVKK,0.135,No,5
6445-TNRXS,0.1348,No,5
2887-JPYLU,0.1347,No,5
5337-IIWKZ,0.1346,No,5
4283-IVYCI,0.1344,No,5
4495-LHSSK,0.1344,No,5
2320-SLKMB,0.1344,No,5
6549-YMFAW,0.1344,No,5
0665-XHDJU,0.1342,No,5
4712-AUQZO,0.1341,No,5
6569-KTMDU,0.134,No,5
9972-VAFJJ,0.134,No,5
7302-ZHMHP,0.134,No,5
5013-SBUIH,0.1339,Yes,5
8017-UVSZU,0.1337,No,5
9970-QBCDA,0.1331,No,5
5919-VCZYM,0.1331,No,5
6502-KUGLL,0.133,No,5
8970-ANWXO,0.1329,No,5
2796-UUZZO,0.1327,No,5
9554-DFKIC,0.1326,No,5
2830-LEWOA,0.1325,No,5
4419-UJMUS,0.1323,No,5
2696-ECXKC,0.1322,No,5
3794-NFNCH,0.1322,No,5
0206-TBWLC,0.1322,No,5
5198-HQAEN,0.1321,No,5
5446-DKWYW,0.1321,No,5
1153-GNOLC,0.132,No,5
1264-FUHCX,0.132,No,5
1563-IWQEX,0.132,No,5
9076-AXYIK,0.132,No,5
2096-XOTMO,0.132,No,5
4365-MSDYN,0.1319,No,5
5478-JJVZK,0.1318,No,5
7228-PAQPD,0.1316,No,5
1810-BOHSY,0.1316,No,5
2108-GLPQB,0.1315,No,5
1116-DXXDF,0.1313,No,5
0931-MHTEM,0.1313,No,5
9039-ZVJDC,0.1312,No,5
1641-BYBTK,0.1307,No,5
8224-IVVPA,0.1307,No,5
7610-TVOPG,0.1303,No,5
4923-ADWXJ,0.1302,No,5
5353-WILCI,0.1302,No,5
0689-DSXGL,0.1299,No,5
1710-RCXUS,0.1299,No,5
5240-CAOYT,0.1299,No,5
1784-BXEFA,0.1298,No,5
7036-TYDEC,0.1298,No,5
1614-JBEBI,0.1298,No,5
5955-EPOAZ,0.1298,No,5
9512-PHSMG,0.1298,No,5
3847-BAERP,0.1298,No,5
2065-MMKGR,0.1296,No,5
8992-OBVDG,0.1295,No,5
7596-LDUXP,0.1295,No,5
7521-YXVZY,0.1293,No,5
8679-LZBMD,0.1293,No,5
6616-AALSR,0.1292,No,5
8591-NXRCV,0.1291,No,5
1485-YDHMM,0.129,No,5
5089-IFSDP,0.129,Yes,5
2419-FSORS,0.1289,No,5
2155-AMQRX,0.1288,No,5
1545-ACTAS,0.1288,No,5
2533-QVMSK,0.1286,Yes,5
9402-ROUMJ,0.1286,No,5
5197-PYEPU,0.1285,No,5
3552-CTCYF,0.1284,No,5
1684-FLBGS,0.1283,No,5
0289-IVARM,0.1283,No,5
3077-RSNTJ,0.1282,No,5
7883-ROJOC,0.1282,No,5
6738-ISCBM,0.1282,No,5
9555-SAHUZ,0.1281,No,5
1585-MQSSU,0.128,Yes,5
8561-NMTBD,0.1279,No,5
7108-DGVUU,0.1279,No,5
2632-IVXVF,0.1278,No,5
5832-EXGTT,0.1275,No,5
9200-NLNPD,0.1274,No,5
9367-OIUXP,0.1273,No,5
3059-NGMXB,0.1272,No,5
1045-LTCYT,0.127,No,5
6861-OKBCE,0.127,Yes,5
7055-VKGDA,0.1269,Yes,5
5312-IRCFR,0.1269,No,5
2371-KFUOG,0.1268,No,5
3253-HKOKL,0.1265,No,5
7746-AWNQW,0.1264,No,5
1530-ZTDOZ,0.1264,No,5
0278-YXOOG,0.1264,Yes,5
2439-QKJUL,0.1264,No,5
1009-IRMNA,0.1263,Yes,5
4504-YOULA,0.1263,No,5
3428-MMGUB,0.1263,No,5
0134-XWXCE,0.1262,No,5
6345-ULYRW,0.126,Yes,5
6258-NGCNG,0.1259,No,5
0266-CLZKZ,0.1255,No,5
6319-QSUSR,0.1253,No,5
5206-XZZQI,0.1253,No,5
6302-JGYRJ,0.1253,Yes,5
2978-XXSOG,0.1252,No,5
4489-SNOJF,0.1251,Yes,5
2931-VUVJN,0.1251,No,5
5837-LXSDN,0.125,No,5
3373-YZZYM,0.125,No,5
2237-ZFSMY,0.1249,Yes,5
2931-XIQBR,0.1248,No,5
4908-XAXAY,0.1248,No,5
6599-GZWCM,0.1248,No,5
3472-OAOOR,0.1247,No,5
8847-GEOOQ,0.1245,No,5
6621-YOBKI,0.1245,No,5
3351-NQLDI,0.1245,Yes,5
9362-MWODR,0.1242,No,5
9817-APLHW,0.1242,No,5
4742-DRORA,0.1242,No,5
7998-ZLXWN,0.1242,No,5
1257-SXUXQ,0.1241,No,5
6682-QJDGB,0.124,Yes,5
9565-JSNFM,0.124,Yes,5
7175-NTIXE,0.1238,No,5
6990-YNRIO,0.1236,Yes,5
8548-AWOFC,0.1236,No,5
2739-CCZMB,0.1235,No,5
6993-YCOBK,0.1234,No,5
2307-FYNNL,0.1233,No,5
3096-WPXBT,0.1233,No,5
7055-JCGNI,0.1233,No,5
5150-LJNSR,0.1232,No,5
0479-HMSWA,0.123,No,5
9039-RBEEE,0.123,Yes,5
8984-EYLLL,0.123,No,5
3316-UWXUY,0.1229,No,5
3750-RNQKR,0.1228,No,5
6981-TDRFT,0.1227,No,5
9609-BENEA,0.1226,No,5
4827-LTQRJ,0.1226,No,5
4486-EFAEB,0.1224,No,5
4385-ZKVNW,0.1224,No,5
6907-CQGPN,0.1224,No,5
2908-ZTPNF,0.1223,No,5
3347-YJZZE,0.1223,No,5
1097-FSPVW,0.1222,No,5
4683-WYDOU,0.1222,No,5
9931-KGHOA,0.1219,No,5
0743-HRVFF,0.1218,No,5
5198-EFNBM,0.1216,No,5
9441-QHEVC,0.1215,No,5
1663-MHLHE,0.1215,No,5
1015-OWJKI,0.1215,No,5
4277-UDIEF,0.1214,No,5
9351-LZYGF,0.121,No,5
1208-DNHLN,0.121,Yes,5
1322-AGOQM,0.1209,Yes,5
5748-RNCJT,0.1209,Yes,5
9294-TDIPC,0.1209,No,5
2577-GVSIL,0.1208,No,5
6131-JLWZM,0.1207,No,5
1470-PSXNM,0.1204,No,5
3709-OIJEA,0.1204,No,5
5014-WUQMG,0.1202,No,5
4797-MIWUM,0.1201,No,5
3806-YAZOV,0.12,No,5
8216-AZUUZ,0.12,No,5
3571-DPYUH,0.1199,No,5
3716-LRGXK,0.1198,No,5
9853-JFZDU,0.1198,No,5
3633-CDBUW,0.1198,No,5
9367-TCUYN,0.1197,No,5
7382-DFJTU,0.1197,No,5
1539-LNKHM,0.1197,No,5
6838-HVLXG,0.1197,No,5
3530-CRZSB,0.1197,No,5
2928-HLDBA,0.1197,No,5
5850-BDWCY,0.1197,No,5
6671-NGWON,0.1197,No,5
6278-FEPBZ,0.1197,No,5
1163-VIPRI,0.1196,No,5
3766-EJLFL,0.1196,No,5
0953-LGOVU,0.1195,No,5
0997-YTLNY,0.1194,No,5
1360-RCYRT,0.1193,No,5
6303-KFWSL,0.1193,No,5
7718-UPSKJ,0.1192,No,5
3729-OWRVL,0.1192,No,5
1621-YNCJH,0.1192,No,5
1004-NOZNR,0.1191,No,5
0655-YDGFJ,0.1189,No,5
4544-RXFMG,0.1189,No,5
7629-WFGLW,0.1189,No,5
6164-HXUGH,0.1189,No,5
0285-INHLN,0.1189,No,5
0489-WMEMG,0.1189,No,5
4837-QUSFT,0.1188,No,5
7716-YTYHG,0.1186,Yes,5
1697-BCSHV,0.1184,No,5
9831-BPFRI,0.1182,Yes,5
4232-JGKIY,0.1181,No,5
0549-CYCQN,0.118,No,5
3896-RCYYE,0.118,No,5
4936-YPJNK,0.1179,No,5
6778-JFCMK,0.1178,No,5
3197-NNYNB,0.1177,No,5
2159-TURXX,0.1173,No,5
3752-CQSJI,0.1172,No,5
5236-XMZJY,0.1172,No,5
7266-GSSJX,0.1171,No,5
8044-BGWPI,0.1171,No,5
2946-KIQSP,0.117,No,5
4332-MUOEZ,0.117,No,5
8080-POTJR,0.1168,No,5
9786-IJYDL,0.1168,No,5
4795-WRNVT,0.1167,No,5
6040-CGACY,0.1166,No,5
7811-JIVPF,0.1165,No,5
4759-PXTAN,0.1165,No,5
6469-MRVET,0.1164,No,5
3012-VFFMN,0.1163,No,5
5774-XZTQC,0.1163,No,5
1346-PJWTK,0.1161,No,5
4926-UMJZD,0.1161,No,5
4304-TSPVK,0.1161,No,5
5168-MQQCA,0.116,No,5
5514-YQENT,0.1159,No,5
2858-MOFSQ,0.1158,Yes,5
7657-DYEPJ,0.1157,Yes,5
7025-IWFHT,0.1156,No,5
9504-DSHWM,0.1155,No,5
2332-EFBJY,0.1155,Yes,5
6791-YBNAK,0.1154,No,5
8224-UAXBZ,0.1152,No,5
9031-ZVQPT,0.115,No,5
7672-VFMXZ,0.1149,No,5
6421-SZVEM,0.1149,No,5
4129-LYCOI,0.1148,No,5
6377-KSLXC,0.1148,No,5
6368-NWMCE,0.1148,No,5
0384-RVBPI,0.1147,No,5
5386-THSLQ,0.1146,No,5
0396-UKGAI,0.1146,No,5
8756-RDDLT,0.1145,No,5
9000-PLFUZ,0.1145,No,5
3621-CHYVB,0.1145,No,5
9677-AVKED,0.1143,No,5
4801-KFYKL,0.1143,No,5
3824-RHKVR,0.114,No,5
0484-FFVBJ,0.1137,No,5
6732-FZUGP,0.1136,No,5
7787-BNTZM,0.1136,No,5
1557-EMYVT,0.1135,No,5
7661-CPURM,0.1135,No,5
4713-ZBURT,0.1134,No,5
7470-DYNOE,0.1133,No,5
5921-NGYRH,0.1133,No,5
5384-ZTTWP,0.1132,No,5
2889-FPWRM,0.1128,Yes,5
9143-CANJF,0.1128,No,5
6265-SXWBU,0.1127,No,5
9259-PACGQ,0.1126,Yes,5
1852-XEMDW,0.1126,No,5
2851-MMUTZ,0.1125,No,5
7083-YNSKY,0.1123,Yes,5
9391-DXGGG,0.1123,No,5
7140-ADSMJ,0.1121,No,5
7706-DZNKK,0.1121,No,5
5872-OEQNH,0.112,No,5
1090-PYKCI,0.1119,No,5
1452-XRSJV,0.1117,No,4
5236-PERKL,0.1114,Yes,4
6728-CZFEI,0.1113,No,4
8734-FNWVH,0.1112,No,4
0345-XMMUG,0.1111,No,4
0533-UCAAU,0.1111,No,4
6242-SGYTS,0.111,No,4
8317-BVKSO,0.111,No,4
2450-ZKEED,0.1109,No,4
6289-CPNLD,0.1109,Yes,4
0696-UKTOX,0.1109,No,4
5055-BRMNE,0.1109,No,4
4826-DXMUP,0.1109,No,4
7803-XOCCZ,0.1107,No,4
8016-ZMGMO,0.1107,No,4
4747-LCAQL,0.1107,No,4
9364-YKUVW,0.1106,No,4
3675-YDUPJ,0.1105,No,4
4174-LPGTI,0.1105,Yes,4
4895-TMWIR,0.1105,Yes,4
7459-IMVYU,0.1105,No,4
8404-VLQFB,0.1104,No,4
2408-PSJVE,0.1102,No,4
9128-CPXKI,0.1102,No,4
0369-ZGOVK,0.11,No,4
4002-BQWPQ,0.1097,No,4
5832-TRLPB,0.1096,No,4
3736-BLEPA,0.1096,No,4
2746-DIJLO,0.1096,No,4
9488-FYQAU,0.1094,No,4
0297-RBCSG,0.1094,No,4
3682-YEUWS,0.1094,No,4
7820-ZYGNY,0.1093,No,4
0824-VWDPO,0.1092,No,4
6092-QZVPP,0.1092,No,4
4770-QAZXN,0.1092,No,4
9470-RTWDV,0.1092,No,4
5081-NWSUP,0.1091,No,4
0106-UGRDO,0.109,No,4
1555-DJEQW,0.109,Yes,4
2212-LYASK,0.1089,No,4
2558-BUOZZ,0.1088,No,4
7036-ZZKBD,0.1087,No,4
4063-EIKNQ,0.1087,No,4
9644-KVCNC,0.1087,No,4
1383-EZRWL,0.1086,Yes,4
6972-SNKKW,0.1086,No,4
0787-LHDYT,0.1085,No,4
2923-ARZLG,0.1085,No,4
7964-ZRKKG,0.1083,No,4
4274-DRSQT,0.1083,No,4
7614-QVWQL,0.108,Yes,4
1142-IHLOO,0.108,No,4
7674-YTAFD,0.1079,No,4
5855-EIBDE,0.1079,No,4
1247-QBVSH,0.1078,No,4
4072-IPYLT,0.1078,No,4
5360-LJCNJ,0.1078,No,4
6034-ZRYCV,0.1077,Yes,4
9378-FXTIZ,0.1077,Yes,4
7136-IHZJA,0.1077,No,4
8731-WBBMB,0.1076,No,4
5202-IVJNU,0.1076,Yes,4
7868-BGSZA,0.1075,No,4
0842-IWYCP,0.1075,No,4
9978-HYCIN,0.1075,No,4
8582-KRHPJ,0.1074,No,4
7317-GGVPB,0.1074,Yes,4
5640-CAXOA,0.1074,No,4
3221-CJMSG,0.1074,No,4
9863-JZAIC,0.1074,Yes,4
5756-OZRIO,0.1073,No,4
3941-XTSKM,0.1072,No,4
0557-ASKVU,0.1072,No,4
2402-TAIRZ,0.1069,No,4
6500-JVEGC,0.1069,No,4
7105-MXJLL,0.1068,No,4
9013-AQORL,0.1068,No,4
8659-HDIYE,0.1067,No,4
3898-BSJYF,0.1066,No,4
2530-ENDWQ,0.1066,Yes,4
2150-UWTFY,0.1065,Yes,4
3374-TTZTK,0.1064,No,4
5688-KZTSN,0.1062,Yes,4
1099-BTKWT,0.1062,No,4
2801-NISEI,0.1061,No,4
5555-RNPGT,0.106,No,4
0308-GIQJT,0.106,No,4
2202-OUTMO,0.1059,No,4
1121-QSIVB,0.1058,No,4
4377-VDHYI,0.1058,No,4
5440-FLBQG,0.1055,Yes,4
0048-LUMLS,0.1055,No,4
4694-PHWFW,0.1054,No,4
2717-HVIZY,0.1054,No,4
1666-JZPZT,0.1051,No,4
1725-IQNIY,0.105,Yes,4
4186-ZBUEW,0.1049,No,4
4159-NAAIX,0.1048,No,4
8314-DPQHL,0.1047,No,4
4719-UMSIY,0.1046,No,4
7623-HKYRK,0.1046,No,4
3638-DIMPH,0.1045,No,4
4692-NNQRU,0.1045,No,4
3099-OONVS,0.1045,No,4
1702-CCFNJ,0.1045,No,4
4423-JWZJN,0.1044,No,4
8350-NYMVI,0.1042,No,4
6797-LNAQX,0.1036,Yes,4
7182-OVLBJ,0.1036,No,4
8819-ZBYNA,0.1036,No,4
3092-IGHWF,0.1036,Yes,4
1159-WFSGR,0.1035,No,4
0716-BQNDX,0.1035,No,4
7156-MXBJE,0.1034,No,4
6968-URWQU,0.1033,No,4
2634-HCZGT,0.1033,Yes,4
9086-YJYXS,0.1032,No,4
9837-FWLCH,0.1032,No,4
7208-PSIHR,0.1031,No,4
3327-YBAKM,0.1031,No,4
9309-BZGNT,0.103,No,4
0744-GKNGE,0.103,No,4
6296-DDOOR,0.1027,No,4
0723-FDLAY,0.1027,No,4
8099-MZPUJ,0.1027,No,4
3104-OWCGK,0.1026,Yes,4
2896-TBNBE,0.1026,No,4
3863-IUBJR,0.1024,Yes,4
9798-DRYDS,0.1024,No,4
4199-QHJNM,0.1023,No,4
3795-CAWEX,0.1023,No,4
6648-INWPS,0.1022,No,4
9822-BIIGN,0.1021,No,4
9695-IDRZR,0.1021,No,4
0440-UEDAI,0.1021,No,4
2434-EEVDB,0.1021,No,4
7707-PYBBH,0.1019,No,4
3969-JQABI,0.1017,No,4
8439-LTUGF,0.1016,No,4
3285-UCQVC,0.1015,Yes,4
1707-HABPF,0.1015,No,4
8550-XSXUQ,0.1015,No,4
4860-YZGZM,0.1014,No,4
9955-QOPOY,0.1013,No,4
4488-PSYCG,0.1013,Yes,4
3090-HAWSU,0.1013,Yes,4
8910-ICHIU,0.1011,No,4
2363-BJLSL,0.101,No,4
3096-YXENJ,0.1008,No,4
5020-ZSTTY,0.1008,Yes,4
5693-PIPCS,0.1008,No,4
7964-YESJC,0.1008,No,4
3915-ODIYG,0.1007,No,4
9738-QLWTP,0.1007,No,4
4139-JPIAM,0.1006,No,4
9972-NKTFD,0.1003,No,4
6036-TTFYU,0.1003,No,4
2428-ZMCTB,0.0999,No,4
5396-IZEPB,0.0999,No,4
0310-VQXAM,0.0998,No,4
6447-GORXK,0.0998,No,4
4328-VUFWD,0.0997,No,4
0377-JBKKT,0.0996,No,4
7595-EHCDL,0.0994,No,4
8944-AILEF,0.0994,No,4
0594-UFTUL,0.0994,No,4
7956-XQWGU,0.0993,No,4
8465-SBRXP,0.0993,No,4
0257-KXZGU,0.0992,No,4
0960-HUWBM,0.0987,No,4
3597-YASZG,0.0987,No,4
0356-OBMAC,0.0987,No,4
4531-AUZNK,0.0987,No,4
5578-NKCXI,0.0986,No,4
8845-LWKGE,0.0984,No,4
9571-EDEBV,0.0983,No,4
2651-ZCBXV,0.0982,No,4
5269-NRGDP,0.0981,No,4
0815-MFZGM,0.0979,No,4
0917-EZOLA,0.0979,Yes,4
1730-VFMWO,0.0979,No,4
9788-YTFGE,0.0978,No,4
7839-NUIAA,0.0976,No,4
4682-BLBUC,0.0976,No,4
8942-DBMHZ,0.0975,No,4
0750-EKNGL,0.0975,No,4
2371-JUNGC,0.0975,No,4
5345-BMKWB,0.0975,No,4
4083-EUGRJ,0.0975,Yes,4
4568-TTZRT,0.0975,No,4
9932-WBWIK,0.0975,No,4
2758-RNWXS,0.0975,No,4
6490-FGZAT,0.0975,No,4
7994-XIRTR,0.0973,No,4
1325-USMEC,0.0973,No,4
6103-QCKFX,0.0972,No,4
1345-GKDZZ,0.0971,No,4
3724-UCSHY,0.0971,No,4
0112-QWPNC,0.0971,Yes,4
1222-LRYKO,0.0969,No,4
6718-BDGHG,0.0968,No,4
7931-PXHFC,0.0967,Yes,4
6386-SZZKH,0.0965,Yes,4
9782-LGXMC,0.0965,No,4
1898-JSNDC,0.0964,No,4
6705-LNMDD,0.0964,No,4
3282-ZISZV,0.0963,No,4
6402-SSEJG,0.0962,No,4
4626-OZDTJ,0.0961,No,4
9770-KXGQU,0.0961,No,4
7049-GKVZY,0.096,No,4
9074-KGVOX,0.0957,No,4
3214-IYUUQ,0.0956,No,4
3594-UVONA,0.0955,Yes,4
3635-JBPSG,0.0955,No,4
3181-MIZBN,0.0954,No,4
7094-MSZAO,0.0954,No,4
3870-SPZSI,0.0954,No,4
8851-RAGOV,0.0954,No,4
8563-IIOXK,0.0953,Yes,4
2925-MXLSX,0.0953,No,4
0810-BDHAW,0.0952,No,4
9391-LMANN,0.0951,No,4
0547-HURJB,0.0951,No,4
3705-RHRFR,0.0951,No,4
4422-QVIJA,0.0951,No,4
5120-ZBLAI,0.095,No,4
4000-VGMQP,0.095,No,4
3186-AJIEK,0.0949,No,4
8138-EALND,0.0949,No,4
2368-GAKKQ,0.0948,No,4
9762-YAQAA,0.0947,No,4
4429-WYGFR,0.0947,No,4
4732-RRJZC,0.0946,No,4
1850-AKQEP,0.0946,No,4
6476-EPYZR,0.0946,No,4
8107-RZLNV,0.0946,No,4
8735-NBLWT,0.0946,No,4
4189-NAKJS,0.0945,No,4
8777-MBMTS,0.0945,No,4
3612-YUNGG,0.0944,No,4
0708-SJDIS,0.0943,No,4
